,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,name
346,100347,Peter,Kronk,R,19540922,AUS,,,Peter Kronk
347,100348,Gerard,Toulon,R,19540924,FRA,185.0,,Gerard Toulon
348,100349,Glen,Holroyd,R,19540925,USA,,Q28595312,Glen Holroyd
349,100350,Franz Josef,Wich,R,19541011,GER,,,Franz Josef Wich
350,100351,Freddie,De Jesus,R,19541030,PUR,,,Freddie De Jesus
351,100352,John,Lucas,R,19541031,USA,,,John Lucas
352,100353,Bruce,Kleege,R,19541101,USA,190.0,Q22095971,Bruce Kleege
353,100354,Bernard,Mitton,R,19541109,RSA,188.0,Q2898337,Bernard Mitton
354,100355,Victor,Eke,R,19541111,AUS,,Q55183442,Victor Eke
355,100356,Paul,Mcnamee,R,19541112,AUS,178.0,Q1348791,Paul Mcnamee
356,100357,Bhanu,Nunna,R,19541113,IND,,Q87786664,Bhanu Nunna
357,100358,Mike,Fishbach,R,19541201,USA,180.0,Q18641540,Mike Fishbach
358,100359,Richard,Lewis,L,19541206,GBR,,Q7327373,Richard Lewis
359,100360,Brian,Teacher,R,19541223,USA,190.0,Q54683,Brian Teacher
360,100361,Willie,Davies,R,19550101,GBR,,,Willie Davies
361,100362,Peter,Fleming,R,19550121,USA,196.0,Q729789,Peter Fleming
362,100363,Jiri,Granat,R,19550128,CZE,185.0,Q6203644,Jiri Granat
363,100364,Jonathan,Smith,R,19550129,GBR,188.0,Q6274466,Jonathan Smith
364,100365,Peter,Holl,R,19550129,GER,,Q84072816,Peter Holl
365,100366,Heiner,Seuss,R,19550204,GER,,,Heiner Seuss
366,100367,Belus,Prajoux,R,19550227,CHI,170.0,Q2895162,Belus Prajoux
367,100368,Haroon,Ismail,R,19550227,ZIM,178.0,Q13513049,Haroon Ismail
368,100369,Herve,Gauvain,R,19550304,FRA,180.0,Q81221296,Herve Gauvain
369,100370,Helmut,Beermann,R,19550309,GER,,,Helmut Beermann
370,100371,Robert,Baumgartner,R,19550311,GER,,,Robert Baumgartner
371,100372,Trey,Waltke,R,19550316,USA,173.0,Q7839620,Trey Waltke
372,100373,Christopher,Sylvan,R,19550318,USA,,,Christopher Sylvan
373,100374,Javier,Soler,L,19550325,ESP,,Q23772064,Javier Soler
374,100375,John,Hayes,R,19550407,USA,193.0,Q6238395,John Hayes
375,100376,Buster C,Mottram,R,19550425,GBR,,Q2928786,Buster C Mottram
376,100377,Colin,Dowdeswell,R,19550512,GBR,185.0,Q464502,Colin Dowdeswell
377,100378,David,Schneider,R,19550517,USA,185.0,Q5239547,David Schneider
378,100379,Craig,Edwards,R,19550519,USA,175.0,Q17457380,Craig Edwards
379,100380,Butch,Walts,R,19550604,USA,193.0,Q2928827,Butch Walts
380,100381,Michael,Greenberg,R,19550611,USA,,,Michael Greenberg
381,100382,Chris,Kachel,R,19550619,AUS,,Q2964756,Chris Kachel
382,100383,Peter,Mcnamara,R,19550705,AUS,185.0,Q1508952,Peter Mcnamara
383,100384,Alejandro,Cortes,R,19550714,COL,,Q4714511,Alejandro Cortes
384,100385,Filip,Krajcik,R,19550723,AUT,,Q19971270,Filip Krajcik
385,100386,Jose,Garcia,R,19550723,ESP,,,Jose Garcia
386,100387,Jiri,Prucha,R,19550810,CZE,,Q106981794,Jiri Prucha
387,100388,Peter,Pearson,R,19550812,USA,,,Peter Pearson
388,100389,Horace,Reid,R,19550814,USA,,,Horace Reid
389,100390,Trevor,Allan,L,19550817,AUS,178.0,Q19975564,Trevor Allan
390,100391,Larry,Davidson,R,19550821,USA,,,Larry Davidson
391,100392,Richard,Meyer,R,19550904,USA,183.0,Q7327797,Richard Meyer
392,100393,Marcos,Hocevar,R,19550926,BRA,185.0,Q2740863,Marcos Hocevar
393,100394,Angel,Gimenez,R,19551010,ESP,163.0,Q8076837,Angel Gimenez
394,100395,Victor,Pecci,R,19551015,PAR,193.0,Q715523,Victor Pecci
395,100396,Martin,Robinson,L,19551019,GBR,,Q96392148,Martin Robinson
396,100397,Terry,Rocavert,R,19551021,AUS,180.0,Q7704959,Terry Rocavert
397,100398,Julio,Goes,R,19551025,BRA,180.0,Q10313439,Julio Goes
398,100399,Rocky,Maguire,R,19551027,USA,,,Rocky Maguire
399,100400,Hubertus,Hoyt,R,19551103,USA,,,Hubertus Hoyt
400,100401,Sean,Sorensen,R,19551112,IRL,,Q7441447,Sean Sorensen
401,100402,Francisco,Gonzalez,R,19551119,PAR,193.0,Q281439,Francisco Gonzalez
402,100403,Rolf,Gehring,R,19551125,GER,185.0,Q73896,Rolf Gehring
403,100404,David,Sherbeck,R,19551202,USA,,Q17442289,David Sherbeck
404,100405,Fernando,Maynetto,R,19551202,PER,,Q5444825,Fernando Maynetto
405,100406,Greg,Halder,R,19551205,CAN,188.0,,Greg Halder
406,100407,Dale,Collings,R,19551216,AUS,,Q3012292,Dale Collings
407,100408,Gary,Plock,R,19551221,USA,175.0,,Gary Plock
408,100409,Randy,Crawford,R,19551222,USA,188.0,,Randy Crawford
409,100410,Tim,Garcia,R,19551228,USA,,Q56702380,Tim Garcia
410,100411,Pavel,Slozil,R,19551229,CZE,173.0,Q1445074,Pavel Slozil
411,100412,Bruce,Nichols,R,19551231,USA,,Q4978078,Bruce Nichols
412,100413,Ulrich,Marten,R,19560101,GER,,Q7879844,Ulrich Marten
413,100414,Gunther,Gnettner,R,19560112,GER,,,Gunther Gnettner
414,100415,Michael,Grant,R,19560203,USA,178.0,Q96392800,Michael Grant
415,100416,Bill,Maze,R,19560209,USA,,Q4910058,Bill Maze
416,100417,Hans,Gildemeister,R,19560209,CHI,183.0,Q630148,Hans Gildemeister
417,100418,Geoff,Martinez,R,19560213,USA,,,Geoff Martinez
418,100419,Todd,Lundy,R,19560217,USA,,,Todd Lundy
419,100420,Hans,Ritschard,R,19560225,SUI,,,Hans Ritschard
420,100421,Jan,Norback,R,19560306,SWE,,Q18346977,Jan Norback
421,100422,Bruce,Manson,L,19560320,USA,173.0,Q2926443,Bruce Manson
422,100423,Jochen,Hierl,R,19560321,GER,,,Jochen Hierl
423,100424,Warren,Eber,R,19560328,USA,,,Warren Eber
424,100425,Junie,Chatman,R,19560329,USA,,,Junie Chatman
425,100426,Hans Peter,Kandler,R,19560402,AUT,185.0,Q29995040,Hans Peter Kandler
426,100427,Ferrante,Rocchi,L,19560411,ITA,180.0,Q55314859,Ferrante Rocchi
427,100428,Gene,Mayer,R,19560411,USA,183.0,Q2760368,Gene Mayer
428,100429,Miguel,Mir,R,19560418,ESP,,Q6844679,Miguel Mir
429,100430,David,Carter,R,19560421,AUS,183.0,Q5232213,David Carter
430,100431,Mansour,Bahrami,R,19560426,IRI,178.0,Q564631,Mansour Bahrami
431,100432,Robert,Bettauer,R,19560502,CAN,175.0,,Robert Bettauer
432,100433,Fritz,Don,R,19560513,NED,,,Fritz Don
433,100434,Tomas,Smid,R,19560520,CZE,190.0,Q957327,Tomas Smid
434,100435,Regis,Brunet,R,19560531,FRA,183.0,,Regis Brunet
435,100436,Nick,Saviano,L,19560605,USA,180.0,Q11738414,Nick Saviano
436,100437,Bjorn,Borg,R,19560606,SWE,180.0,Q104506,Bjorn Borg
437,100438,Carlos,Gattiker,R,19560606,ARG,175.0,Q5042117,Carlos Gattiker
438,100439,Mike,Barr,R,19560627,USA,,Q84893874,Mike Barr
439,100440,Eddie,Edwards,R,19560703,RSA,190.0,Q5336001,Eddie Edwards
440,100441,Mark,Darby,R,19560703,USA,185.0,,Mark Darby
441,100442,Gianni,Marchetti,R,19560708,ITA,,Q55281100,Gianni Marchetti
442,100443,Christophe,Freyss,L,19560830,FRA,183.0,Q2966243,Christophe Freyss
443,100444,Werner,Zirngibl,R,19560904,GER,,Q215117,Werner Zirngibl
444,100445,Steve,Denton,R,19560905,USA,188.0,Q53408,Steve Denton
445,100446,John,Sadri,R,19560919,USA,188.0,Q3106867,John Sadri
446,100447,Juan,Nunez,R,19560923,CHI,190.0,Q6300611,Juan Nunez
447,100448,Bruce,Foxworth,R,19560925,USA,180.0,Q30019877,Bruce Foxworth
448,100449,Stanislav,Birner,R,19561011,CZE,170.0,Q3496726,Stanislav Birner
449,100450,Leo,Palin,R,19561020,FIN,178.0,Q13546,Leo Palin
450,100451,Tony,Graham,R,19561029,USA,,Q7822469,Tony Graham
451,100452,Bill,Scanlon,R,19561113,USA,185.0,Q2760380,Bill Scanlon
452,100453,Jose Luis,Damiani,R,19561121,URU,185.0,Q6292750,Jose Luis Damiani
453,100454,Mehl,Ampon,R,19561130,USA,,,Mehl Ampon
454,100455,Tony,Lloyd,R,19561203,GBR,,Q3531809,Tony Lloyd
455,100456,Ferdi,Taygan,R,19561205,USA,173.0,Q760713,Ferdi Taygan
456,100457,Carlos,Soares,R,19561213,BRA,,,Carlos Soares
457,100458,Pedro,Gonzalez,R,19561218,PUR,,,Pedro Gonzalez
458,100459,Tracy,Delatte,R,19561222,USA,178.0,Q7831721,Tracy Delatte
459,100460,Jose,Lopez Maeso,R,19561224,ESP,173.0,Q605230,Jose Lopez Maeso
460,100461,Billy,Martin,R,19561225,USA,178.0,Q2903676,Billy Martin
461,100462,Jeff,Etterbeek,R,19561231,USA,,,Jeff Etterbeek
462,100463,Ben,Mckown,R,19570111,USA,,,Ben Mckown
463,100464,Warren,Maher,R,19570115,AUS,,Q7970374,Warren Maher
464,100465,Mike,Shore,R,19570120,USA,,Q87471822,Mike Shore
465,100466,Maurice,Hunter,R,19570127,USA,,,Maurice Hunter
466,100467,Mark,Turpin,R,19570204,USA,183.0,,Mark Turpin
467,100468,Dominique,Bedel,R,19570220,FRA,185.0,Q3034986,Dominique Bedel
468,100469,Ashok,Amritraj,R,19570222,IND,,,Ashok Amritraj
469,100470,Juan Carlos,Andrade,R,19570222,ESP,,,Juan Carlos Andrade
470,100471,Mark,Vines,L,19570223,USA,170.0,Q3294272,Mark Vines
471,100472,Craig,Wittus,R,19570224,USA,180.0,Q5181609,Craig Wittus
472,100473,Glenn,Petrovic,R,19570303,USA,,,Glenn Petrovic
473,100474,Chris,Lewis,R,19570309,NZL,180.0,,Chris Lewis
474,100475,Matt,Mitchell,R,19570316,USA,180.0,Q1909253,Matt Mitchell
475,100476,Nigel,Sears,R,19570404,GBR,,Q16189495,Nigel Sears
476,100477,Gianni,Ocleppo,R,19570406,ITA,183.0,Q464773,Gianni Ocleppo
477,100478,Pascal,Deniau,R,19570407,FRA,185.0,,Pascal Deniau
478,100479,Reinhart,Probst,R,19570417,GER,,Q24263724,Reinhart Probst
479,100480,Josef,Brabenec,R,19570424,CAN,,Q98953023,Josef Brabenec
480,100481,Roberto,Vizcaino,R,19570425,ESP,178.0,Q7351942,Roberto Vizcaino
481,100482,Jochen,Settelmeyer,R,19570507,GER,,,Jochen Settelmeyer
482,100483,Christophe,Casa,R,19570530,FRA,178.0,Q2966139,Christophe Casa
483,100484,Pem,Guerry,R,19570606,USA,,,Pem Guerry
484,100485,Tsuyoshi,Fukui,R,19570622,JPN,170.0,Q7850370,Tsuyoshi Fukui
485,100486,Christophe Roger,Vasselin,R,19570708,FRA,188.0,Q2966474,Christophe Roger Vasselin
486,100487,Renald,Etienne,R,19570714,USA,175.0,,Renald Etienne
487,100488,Chris,Delaney,R,19570716,USA,,Q5106380,Chris Delaney
488,100489,Larry,Stefanki,R,19570723,USA,178.0,Q463719,Larry Stefanki
489,100490,Jaroslav,Navratil,R,19570724,CZE,196.0,Q1683632,Jaroslav Navratil
490,100491,Alan,Chandronnait,R,19570731,USA,,,Alan Chandronnait
491,100492,John,Austin,R,19570731,USA,193.0,Q3180953,John Austin
492,100493,Eric,Sherbeck,R,19570807,USA,193.0,Q23039442,Eric Sherbeck
493,100494,John,Picken,R,19570809,CAN,,,John Picken
494,100495,Wayne,Hampson,R,19570823,AUS,183.0,Q7976297,Wayne Hampson
495,100496,Charles Buzz,Strode,R,19570905,USA,183.0,,Charles Buzz Strode
496,100497,Markus,Gunthardt,R,19570910,SUI,178.0,Q1412218,Markus Gunthardt
497,100498,Klaus,Eberhard,R,19570915,GER,,Q1563179,Klaus Eberhard
498,100499,Chris,Mayotte,R,19570916,USA,,Q1077521,Chris Mayotte
499,100500,Rohun,Beven,R,19570921,GBR,,,Rohun Beven
500,100501,Gregoire,Rafaitin,R,19570926,FRA,180.0,,Gregoire Rafaitin
501,100502,Vincent,Van Patten,R,19571017,USA,180.0,Q3559869,Vincent Van Patten
502,100503,Lorenzo,Fargas,R,19571019,ESP,173.0,Q54860943,Lorenzo Fargas
503,100504,Jerome,Vanier,L,19571102,FRA,175.0,Q56434243,Jerome Vanier
504,100505,Famiano,Meneschincheri,R,19571113,ITA,,Q107258227,Famiano Meneschincheri
505,100506,Howard,Schoenfield,R,19571115,USA,,Q16269511,Howard Schoenfield
506,100507,Curt,Stalder,R,19571120,USA,,,Curt Stalder
507,100508,Peter,Spang,R,19571120,GER,,,Peter Spang
508,100509,Joakim,Berner,R,19571121,FIN,178.0,,Joakim Berner
509,100510,Franco,Merlone,R,19571216,ITA,,Q107258417,Franco Merlone
510,100511,Kevin,Manning,R,19571218,USA,175.0,,Kevin Manning
511,100512,Robert,Reininger,R,19580101,AUT,185.0,Q24005180,Robert Reininger
512,100513,Hugo,Roverano,R,19580103,URU,,Q87093738,Hugo Roverano
513,100514,Manfred,Jungnitsch,R,19580103,GER,,,Manfred Jungnitsch
514,100515,Shlomo,Glickstein,R,19580106,ISR,188.0,Q2587010,Shlomo Glickstein
515,100516,Andrew,Jarrett,R,19580109,GBR,,Q4757490,Andrew Jarrett
516,100517,Matt,Doyle,R,19580113,USA,193.0,Q6788580,Matt Doyle
517,100518,Ricardo,Acuna,R,19580113,CHI,175.0,Q2742001,Ricardo Acuna
518,100519,Scott,Mccain,R,19580115,USA,180.0,,Scott Mccain
519,100520,Juan,Farrow,R,19580118,USA,180.0,Q27049872,Juan Farrow
520,100521,Doug,Adler,L,19580120,USA,,,Doug Adler
521,100522,Chris,Dunk,R,19580123,USA,193.0,Q5106453,Chris Dunk
522,100523,Erick,Iskersky,R,19580125,USA,180.0,Q5388163,Erick Iskersky
523,100524,Shozo,Shiraishi,R,19580127,JPN,,Q11580192,Shozo Shiraishi
524,100525,Gilles,Moretton,R,19580210,FRA,190.0,Q3106414,Gilles Moretton
525,100526,Ricardo,Ycaza,R,19580216,ECU,183.0,Q3430343,Ricardo Ycaza
526,100527,Chris,Bradnam,R,19580226,GBR,,,Chris Bradnam
527,100528,Randy,Druz,R,19580226,USA,,,Randy Druz
528,100529,Kevin,Curren,R,19580302,USA,185.0,Q53400,Kevin Curren
529,100530,Andreas,Maurer,R,19580308,GER,175.0,Q96378,Andreas Maurer
530,100531,Arnaud,Decugis,R,19580325,FRA,,,Arnaud Decugis
531,100532,Johan,Kriek,R,19580405,USA,175.0,Q54530,Johan Kriek
532,100533,Paul,Avis,R,19580414,RSA,,,Paul Avis
533,100534,Steve,Meister,R,19580421,USA,193.0,Q7613355,Steve Meister
534,100535,Tony,Giammalva,R,19580421,USA,190.0,Q2442549,Tony Giammalva
535,100536,Fernando,Luna,R,19580424,ESP,175.0,Q552502,Fernando Luna
536,100537,Mike,Brunnberg,R,19580504,USA,190.0,Q19953072,Mike Brunnberg
537,100538,Alejandro,Gattiker,R,19580505,ARG,180.0,Q8194064,Alejandro Gattiker
538,100539,Rick,Meyers,R,19580514,USA,173.0,,Rick Meyers
539,100540,Drew,Gitlin,R,19580526,USA,178.0,Q742393,Drew Gitlin
540,100541,Jan,Kallquist,R,19580531,SWE,,,Jan Kallquist
541,100542,Geoff,Macdonald,R,19580605,USA,,Q5534214,Geoff Macdonald
542,100543,Peter,Elter,R,19580610,GER,178.0,Q7173851,Peter Elter
543,100544,Tony,Mmoh,R,19580614,NGR,178.0,Q2442732,Tony Mmoh
544,100545,Deon,Joubert,L,19580619,RSA,,Q18340778,Deon Joubert
545,100546,Eric,Fromm,R,19580627,USA,178.0,Q3056270,Eric Fromm
546,100547,Rocky,Royer,R,19580627,USA,,Q54614192,Rocky Royer
547,100548,Ivan,Kley,R,19580629,BRA,183.0,Q10304381,Ivan Kley
548,100549,Jeff,Lee,R,19580702,USA,,,Jeff Lee
549,100550,Brad,Guan,R,19580710,AUS,,Q4953964,Brad Guan
550,100551,Brad,Drewett,L,19580719,AUS,185.0,Q461077,Brad Drewett
551,100552,Norbert,Henn,R,19580802,GER,,,Norbert Henn
552,100553,Nduka,Odizor,R,19580809,NGR,183.0,Q1415593,Nduka Odizor
553,100554,Matthew,McDonald,R,19580811,USA,,,Matthew McDonald
554,100555,Jose Luis,Clerc,R,19580816,ARG,185.0,Q1373467,Jose Luis Clerc
555,100556,Brian,Levine,R,19580820,RSA,183.0,Q4964491,Brian Levine
556,100557,Jai,Dilouie,R,19580911,USA,,Q22958982,Jai Dilouie
557,100558,Rodney,Crowley,R,19580922,USA,,,Rodney Crowley
558,100559,Mike,Gandolfo,R,19581003,USA,,Q17300518,Mike Gandolfo
559,100560,Jacques,Manset,R,19581011,USA,185.0,Q38678473,Jacques Manset
560,100561,Peter,Smylie,R,19581011,AUS,,Q62473938,Peter Smylie
561,100562,Tom,Cain,R,19581011,USA,185.0,Q22095401,Tom Cain
562,100563,Joel,Hoffman,R,19581014,USA,,,Joel Hoffman
563,100564,Cary,Stansbury,R,19581017,USA,196.0,Q56809087,Cary Stansbury
564,100565,Lloyd,Bourne,R,19581018,USA,190.0,Q3257516,Lloyd Bourne
565,100566,Hitoshi,Shirato,R,19581019,JPN,,Q81894225,Hitoshi Shirato
566,100567,Chip,Hooper,R,19581024,USA,198.0,Q2963834,Chip Hooper
567,100568,John,Mattke,R,19581029,USA,183.0,Q29343269,John Mattke
568,100569,Toru,Yonezawa,R,19581031,JPN,188.0,Q56809131,Toru Yonezawa
569,100570,Marty,Davis,R,19581115,USA,183.0,Q1428545,Marty Davis
570,100571,Mark,Freedman,R,19581119,USA,,Q87725068,Mark Freedman
571,100572,Ney,Keller,R,19581202,BRA,,Q23908913,Ney Keller
572,100573,Ron,Hightower,R,19581212,USA,185.0,Q28606694,Ron Hightower
573,100574,Peter,Rennert,L,19581226,USA,185.0,Q2483691,Peter Rennert
574,100575,Andy,Andrews,R,19590101,USA,185.0,Q2849052,Andy Andrews
575,100576,John,Huebner,R,19590112,USA,,,John Huebner
576,100577,Rory,Chappell,R,19590113,RSA,,Q84065117,Rory Chappell
577,100578,Brent,Pirow,R,19590206,RSA,,Q83077575,Brent Pirow
578,100579,Heinz,Gunthardt,R,19590208,SUI,180.0,Q638555,Heinz Gunthardt
579,100580,Rick,Cowden,R,19590209,USA,,,Rick Cowden
580,100581,John,McEnroe,L,19590216,USA,180.0,Q16474,John McEnroe
581,100582,Tom,Caine,R,19590228,USA,,,Tom Caine
582,100583,Jeff,Robbins,R,19590301,USA,,,Jeff Robbins
583,100584,Peter,Lamb,R,19590312,RSA,,,Peter Lamb
584,100585,Van,Winitsky,L,19590312,USA,185.0,Q677136,Van Winitsky
585,100586,Eliot,Teltscher,R,19590315,USA,178.0,Q1762775,Eliot Teltscher
586,100587,Steve,Guy,R,19590315,NZL,188.0,Q1431261,Steve Guy
587,100588,Pender,Murphy,R,19590319,USA,,Q84073353,Pender Murphy
588,100589,Harald,Theissen,R,19590323,GER,,Q5653995,Harald Theissen
589,100590,Reid,Freeman,R,19590404,USA,,,Reid Freeman
590,100591,Matt,Horwitch,R,19590410,USA,,,Matt Horwitch
591,100592,Robert,Vant Hof,R,19590410,USA,193.0,Q1115302,Robert Vant Hof
592,100593,Miloslav,Lacek,L,19590416,CZE,175.0,,Miloslav Lacek
593,100594,Kevin,Kerns,R,19590424,USA,,,Kevin Kerns
594,100595,Ronnie,Bathman,R,19590424,SWE,183.0,Q2165991,Ronnie Bathman
595,100596,Bill,Cowan,R,19590428,CAN,,Q105713010,Bill Cowan
596,100597,Jay,Lapidus,L,19590501,USA,188.0,Q6166829,Jay Lapidus
597,100598,Wolfgang,Popp,R,19590519,GER,183.0,Q119895,Wolfgang Popp
598,100599,Bernard,Boileau,R,19590525,BEL,185.0,Q2897563,Bernard Boileau
599,100600,Pascal,Portes,R,19590528,FRA,175.0,Q3367571,Pascal Portes
600,100601,Ricardo,Sanchez Rueda,R,19590606,ESP,173.0,,Ricardo Sanchez Rueda
601,100602,Vallis,Wilder,R,19590608,USA,190.0,,Vallis Wilder
602,100603,Roland,Stadler,U,19590614,SUI,178.0,Q7360439,Roland Stadler
603,100604,Egan,Adams,R,19590615,USA,178.0,Q23542556,Egan Adams
604,100605,Charlie,Fancutt,R,19590617,AUS,178.0,Q5084826,Charlie Fancutt
605,100606,Mike,Bauer,R,19590629,USA,188.0,Q1490111,Mike Bauer
606,100607,Eduardo,Bengoechea,R,19590702,ARG,185.0,Q552789,Eduardo Bengoechea
607,100608,John,Benson,R,19590702,USA,,Q6221595,John Benson
608,100609,Zoltan,Kuharszky,R,19590708,HUN,183.0,Q8073608,Zoltan Kuharszky
609,100610,Eduard,Pana,R,19590717,ROU,,,Eduard Pana
610,100611,Mel,Purcell,R,19590718,USA,178.0,Q325724,Mel Purcell
611,100612,Alvaro,Margets,R,19590726,ESP,,,Alvaro Margets
612,100613,Clarke,Diehl,R,19590728,USA,,,Clarke Diehl
613,100614,Massimo,Grassotti,R,19590808,ITA,,,Massimo Grassotti
614,100615,Gianluca,Rinaldini,R,19590810,ITA,,Q5558152,Gianluca Rinaldini
615,100616,Andy,Kohlberg,L,19590817,USA,178.0,Q4760909,Andy Kohlberg
616,100617,Bud,Schultz,R,19590821,USA,193.0,Q4983937,Bud Schultz
617,100618,Leif,Shiras,R,19590821,USA,183.0,Q2579213,Leif Shiras
618,100619,George,Kalovelonis,R,19590823,GRE,190.0,Q20668788,George Kalovelonis
619,100620,Eduardo,Osta,L,19590904,ESP,160.0,Q5340720,Eduardo Osta
620,100621,Larry,Barnett,R,19590904,USA,178.0,,Larry Barnett
621,100622,Patrizio,Parrini,R,19590905,ITA,,Q13513032,Patrizio Parrini
622,100623,Roger,Knapp,L,19590907,USA,183.0,Q46998409,Roger Knapp
623,100624,Derek,Tarr,L,19590915,USA,185.0,Q5262390,Derek Tarr
624,100625,Scott,Lipton,L,19590915,USA,,Q55081459,Scott Lipton
625,100626,Andy,Garcia,R,19590929,USA,175.0,,Andy Garcia
626,100627,George,Jarck,R,19591010,USA,,,George Jarck
627,100628,Michiel,Schapers,R,19591011,NED,201.0,Q1931269,Michiel Schapers
628,100629,Tiger,Buford,R,19591021,USA,,,Tiger Buford
629,100630,Gustavo,Guerrero,L,19591022,ARG,180.0,Q5621414,Gustavo Guerrero
630,100631,Tim,Wilkison,L,19591123,USA,180.0,Q176303,Tim Wilkison
631,100632,Rolando,Vazquez,R,19591127,USA,,,Rolando Vazquez
632,100633,Scott,Bondurant,R,19591205,USA,,,Scott Bondurant
633,100634,Larry,Gottfried,R,19591208,USA,,Q50413364,Larry Gottfried
634,100635,Mark,Dickson,R,19591208,USA,190.0,Q3294056,Mark Dickson
635,100636,Gustavo,Tiberti,R,19591211,ARG,175.0,Q5621518,Gustavo Tiberti
636,100637,Stefan,Hermann,R,19591213,GER,190.0,Q24005570,Stefan Hermann
637,100638,David,Mustard,L,19591229,NZL,180.0,Q22007096,David Mustard
638,100639,Blaine,Willenborg,R,19600104,USA,170.0,Q599540,Blaine Willenborg
639,100640,Stefan,Simonsson,R,19600105,SWE,175.0,Q3497896,Stefan Simonsson
640,100641,Jan,Van Langendonck,R,19600110,BEL,,Q83617162,Jan Van Langendonck
641,100642,Juan Carlos,Yunis,R,19600117,ARG,,Q102245319,Juan Carlos Yunis
642,100643,Remi,Osho,R,19600119,NGR,178.0,,Remi Osho
643,100644,Alexander,Zverev,R,19970420,GER,198.0,Q4189526,Alexander Zverev
644,100645,Huub,Van Boeckel,R,19600125,NED,190.0,Q2678408,Huub Van Boeckel
645,100646,Claudio,Panatta,R,19600202,ITA,178.0,Q464779,Claudio Panatta
646,100647,Kiyotaka,Tachibana,R,19600202,JPN,,,Kiyotaka Tachibana
647,100648,Sadiq,Abdullahi,R,19600202,NGR,,Q7397954,Sadiq Abdullahi
648,100649,David,Dowlen,R,19600203,USA,178.0,Q1174255,David Dowlen
649,100650,Dirk,Vestweber,R,19600213,GER,,,Dirk Vestweber
650,100651,Alejandro,Ganzabal,R,19600216,ARG,180.0,Q4714543,Alejandro Ganzabal
651,100652,Cassio,Motta,R,19600222,BRA,180.0,Q1149828,Cassio Motta
652,100653,Andres,Gomez,L,19600227,ECU,193.0,Q335350,Andres Gomez
653,100654,Ray,Disco,R,19600304,USA,,,Ray Disco
654,100655,Fritz,Buehning,R,19600305,USA,196.0,Q3087926,Fritz Buehning
655,100656,Ivan,Lendl,R,19600307,USA,188.0,Q182736,Ivan Lendl
656,100657,Mike,Leach,L,19600309,USA,180.0,Q655759,Mike Leach
657,100658,Andy,Gordon,R,19600316,USA,,,Andy Gordon
658,100659,Helmar,Stiegler,R,19600318,AUT,,,Helmar Stiegler
659,100660,Bob,Green,R,19600325,USA,193.0,Q13512802,Bob Green
660,100661,Damir,Keretic,R,19600326,GER,178.0,Q3012895,Damir Keretic
661,100662,Javier,Contreras,R,19600327,MEX,173.0,,Javier Contreras
662,100663,Marcel,Freeman,R,19600330,USA,173.0,Q1893014,Marcel Freeman
663,100664,Stephan,Medem,L,19600402,SUI,185.0,Q7608151,Stephan Medem
664,100665,Andy,Avrams,R,19600403,USA,,,Andy Avrams
665,100666,Ross,Dubbins,R,19600404,USA,190.0,,Ross Dubbins
666,100667,Per,Hjertquist,R,19600406,SWE,183.0,Q7166706,Per Hjertquist
667,100668,Jeff,Arons,R,19600407,USA,,Q56434265,Jeff Arons
668,100669,Charles Bud,Cox,R,19600411,USA,196.0,,Charles Bud Cox
669,100670,Thomas,Renz,R,19600415,GER,,,Thomas Renz
670,100671,Guillermo,Stevens,R,19600422,MEX,180.0,Q106608333,Guillermo Stevens
671,100672,Derek,Segal,R,19600507,RSA,178.0,Q105709083,Derek Segal
672,100673,Robbie,Venter,L,19600507,RSA,180.0,Q22096431,Robbie Venter
673,100674,Jeff,Turpin,R,19600513,USA,188.0,Q23039557,Jeff Turpin
674,100675,John,Mccurdy,R,19600513,AUS,188.0,Q3182045,John Mccurdy
675,100676,Yannick,Noah,R,19600518,FRA,193.0,Q221908,Yannick Noah
676,100677,Bob,Blazekovic,R,19600526,USA,,,Bob Blazekovic
677,100678,Bill,Gilmour,R,19600529,AUS,,,Bill Gilmour
678,100679,Jeremy,Dier,R,19600530,GBR,,,Jeremy Dier
679,100680,Peter,Johnston,L,19600601,AUS,178.0,Q7175023,Peter Johnston
680,100681,Morris Skip,Strode,R,19600605,USA,193.0,,Morris Skip Strode
681,100682,Ernie,Fernandez,R,19600608,PUR,190.0,Q5394470,Ernie Fernandez
682,100683,Robert,Crames,R,19600621,USA,,,Robert Crames
683,100684,Andreas,Muschik,R,19600710,GER,,,Andreas Muschik
684,100685,Martin,Guntrip,R,19600718,GBR,,,Martin Guntrip
685,100686,Karl,Richter,L,19600721,USA,170.0,Q25189983,Karl Richter
686,100687,Delayne,Howell,R,19600727,USA,,,Delayne Howell
687,100688,Mike,Benson,R,19600801,USA,,,Mike Benson
688,100689,Tim,Mayotte,R,19600803,USA,190.0,Q961974,Tim Mayotte
689,100690,Marco,Armellini,R,19600817,ITA,188.0,Q55314861,Marco Armellini
690,100691,Ivo,Werner,R,19600819,GER,180.0,Q13360671,Ivo Werner
691,100692,Greg,Amaya,R,19600823,USA,,,Greg Amaya
692,100693,James,Rubin,R,19600829,USA,,,James Rubin
693,100694,Eric,Riley,R,19600831,USA,,,Eric Riley
694,100695,Tim,Downey,R,19600831,USA,,,Tim Downey
695,100696,Mark,Buckley,R,19600901,USA,178.0,Q50365666,Mark Buckley
